1818.22671963,1813.31000000,1828.98000000,1811.63000000,139931.83190000,254427795.68717900
1818.22671963,1813.31000000,1828.98000000,1811.63000000,139931.83190000,254427795.68717900
1818.22672336,1813.31000000,1828.98000000,1811.63000000,139931.77670000,254427695.84385500
1818.22671963,1813.31000000,1828.98000000,1811.63000000,139931.83190000,254427795.68717900
1818.22672336,1813.31000000,1828.98000000,1811.63000000,139931.77670000,254427695.84385500
1818.22673973,1813.30000000,1828.98000000,1811.63000000,139931.31480000,254426858.29480700
